+-----------------+------------+--------------+-------------+---------------------------+-------------+
| department_name | date       | shift        | staff_type  | role                      | staff_count |
| Cheirourgiko    | 2026-05-15 | νυχτερινή    | Ιατρός      | Orthopedics               |           1 |
| Cheirourgiko    | 2026-05-15 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Cheirourgiko    | 2026-05-15 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Cheirourgiko    | 2026-05-15 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Cheirourgiko    | 2026-05-15 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Cheirourgiko    | 2026-05-15 | πρωινή       | Ιατρός      | Neurology                 |           1 |
| Cheirourgiko    | 2026-05-15 | πρωινή       | Ιατρός      | Obstetrics and Gynecology |           1 |
| Cheirourgiko    | 2026-05-15 | πρωινή       | Ιατρός      | Urology                   |           1 |
| Cheirourgiko    | 2026-05-15 | πρωινή       | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Dermatologiko   | 2026-05-15 | απογευματινή | Ιατρός      | Dermatology               |           1 |
| Dermatologiko   | 2026-05-15 | απογευματινή | Διοικητικός | Αρχειοθέτης               |           1 |
| Dermatologiko   | 2026-05-15 | απογευματινή | Ιατρός      | Urology                   |           1 |
| Dermatologiko   | 2026-05-15 | απογευματινή | Διοικητικός | Γραμματέας                |           1 |
| Dermatologiko   | 2026-05-15 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Dermatologiko   | 2026-05-15 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           5 |
| Dermatologiko   | 2026-05-15 | απογευματινή | Ιατρός      | Emergency Medicine        |           1 |
| Dermatologiko   | 2026-05-15 | νυχτερινή    | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Dermatologiko   | 2026-05-15 | νυχτερινή    | Διοικητικός | Αρχειοθέτης               |           1 |
| Dermatologiko   | 2026-05-15 | νυχτερινή    | Ιατρός      | Anesthesiology            |           1 |
| Dermatologiko   | 2026-05-15 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Dermatologiko   | 2026-05-15 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           1 |
| Dermatologiko   | 2026-05-15 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           4 |
| Dermatologiko   | 2026-05-15 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Dermatologiko   | 2026-05-15 | νυχτερινή    | Ιατρός      | Surgery                   |           1 |
| Dermatologiko   | 2026-05-15 | πρωινή       | Ιατρός      | Dermatology               |           2 |
| Dermatologiko   | 2026-05-15 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Dermatologiko   | 2026-05-15 | πρωινή       | Διοικητικός | Λογιστής                  |           1 |
| Dermatologiko   | 2026-05-15 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Dermatologiko   | 2026-05-15 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Dermatologiko   | 2026-05-15 | πρωινή       | Ιατρός      | Anesthesiology            |           1 |
| Gynaikologiko   | 2026-05-15 | απογευματινή | Ιατρός      | Anesthesiology            |           1 |
| Gynaikologiko   | 2026-05-15 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Gynaikologiko   | 2026-05-15 | απογευματινή | Διοικητικός | Λογιστής                  |           1 |
| Gynaikologiko   | 2026-05-15 | απογευματινή | Ιατρός      | Obstetrics and Gynecology |           2 |
| Gynaikologiko   | 2026-05-15 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Gynaikologiko   | 2026-05-15 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Gynaikologiko   | 2026-05-15 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Gynaikologiko   | 2026-05-15 | νυχτερινή    | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Gynaikologiko   | 2026-05-15 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Gynaikologiko   | 2026-05-15 | νυχτερινή    | Διοικητικός | Αρχειοθέτης               |           1 |
| Gynaikologiko   | 2026-05-15 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Gynaikologiko   | 2026-05-15 | νυχτερινή    | Ιατρός      | General Practice          |           1 |
| Gynaikologiko   | 2026-05-15 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           5 |
| Gynaikologiko   | 2026-05-15 | νυχτερινή    | Ιατρός      | Neurology                 |           1 |
| Gynaikologiko   | 2026-05-15 | πρωινή       | Διοικητικός | Λογιστής                  |           2 |
| Gynaikologiko   | 2026-05-15 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Gynaikologiko   | 2026-05-15 | πρωινή       | Ιατρός      | Neurology                 |           1 |
| Gynaikologiko   | 2026-05-15 | πρωινή       | Ιατρός      | Urology                   |           1 |
| Gynaikologiko   | 2026-05-15 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Gynaikologiko   | 2026-05-15 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Gynaikologiko   | 2026-05-15 | πρωινή       | Ιατρός      | Radiology                 |           1 |
| Kardiologiko    | 2026-05-15 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Kardiologiko    | 2026-05-15 | απογευματινή | Ιατρός      | Dermatology               |           1 |
| Kardiologiko    | 2026-05-15 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Kardiologiko    | 2026-05-15 | απογευματινή | Ιατρός      | Pediatrics                |           1 |
| Kardiologiko    | 2026-05-15 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           1 |
| Kardiologiko    | 2026-05-15 | απογευματινή | Διοικητικός | Αρχειοθέτης               |           1 |
| Kardiologiko    | 2026-05-15 | απογευματινή | Διοικητικός | Γραμματέας                |           1 |
| Kardiologiko    | 2026-05-15 | απογευματινή | Ιατρός      | General Practice          |           1 |
| Kardiologiko    | 2026-05-15 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Kardiologiko    | 2026-05-15 | νυχτερινή    | Διοικητικός | Αρχειοθέτης               |           1 |
| Kardiologiko    | 2026-05-15 | νυχτερινή    | Ιατρός      | Neurology                 |           1 |
| Kardiologiko    | 2026-05-15 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Kardiologiko    | 2026-05-15 | νυχτερινή    | Ιατρός      | Psychiatry                |           1 |
| Kardiologiko    | 2026-05-15 | νυχτερινή    | Διοικητικός | Υπάλληλος IT              |           1 |
| Kardiologiko    | 2026-05-15 | νυχτερινή    | Ιατρός      | Urology                   |           1 |
| Kardiologiko    | 2026-05-15 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Kardiologiko    | 2026-05-15 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Kardiologiko    | 2026-05-15 | πρωινή       | Ιατρός      | Oncology                  |           1 |
| Kardiologiko    | 2026-05-15 | πρωινή       | Ιατρός      | Cardiology                |           1 |
| Kardiologiko    | 2026-05-15 | πρωινή       | Ιατρός      | Radiology                 |           1 |
| Kardiologiko    | 2026-05-15 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Kardiologiko    | 2026-05-15 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Nefrologiko     | 2026-05-15 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Nefrologiko     | 2026-05-15 | απογευματινή | Ιατρός      | Psychiatry                |           1 |
| Nefrologiko     | 2026-05-15 | απογευματινή | Διοικητικός | Ρεσεψιονίστ               |           2 |
| Nefrologiko     | 2026-05-15 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Nefrologiko     | 2026-05-15 | απογευματινή | Ιατρός      | Radiology                 |           1 |
