product_id,product_name,route,country,holder
3360,Palexia,Oral Use,Greece,Grünenthal Gmbh
3361,Palexia,Oral Use,Greece,Grünenthal Gmbh
3362,Palexia Retard,Oral Use,Greece,Grünenthal Gmbh
3363,Palibone,Oral Use,Greece,Pharmathen S.A.
3364,Paliperidone Palmitate Stada,Intravenous Use,Greece,Stada Arzneimittel Ag
3365,Paliperidone Sandoz,Intramuscular Use,Greece,Sandoz Pharmaceuticals D.D.
3366,Paliperidone Teva,Oral Use,Greece,Teva B.V
3367,Paliperidone Teva Pharma,Intramuscular Use,Greece,Teva Pharma B.V.
3368,Palmeux,Intramuscular Use,Greece,Pharmathen International S.A.
3369,Palonan,Intravenous Use,Greece,Anfarm Hellas Sa
3370,Palonosetron Kalceks,Intravenous Use,Greece,Kalceks
3371,Panadol,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3372,Panadol,Rectal Use,Greece,Haleon Hellas Single Member Societe Anonyme
3373,Panadol Actifast,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3374,Panadol Advance,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3375,Panadol Cold & Flu,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3376,Panadol Cold & Flu & Cough,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3377,Panadol Extend,Oral Use,Greece,Glaxosmithkline Consumer Healthcare Hellas Single Member Societe Anonyme
3378,Panadol Extra,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3379,Panadol Maximum,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3380,Panadol Plus,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3381,Panadol Vapour Release,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3382,Panderm,Cutaneous Use,Greece,Sja Pharm Ltd
3383,Panmigran,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
3384,Panmyk,Cutaneous Use,Greece,Bros Ltd
3385,Panozin,Intravenous Use,Greece,Mediprime S.A.
3386,Pantarol,Intravenous Use,Greece,Vianex S.A.
3387,Pantium,Oral Use,Greece,Win Medica Sa
3388,Pantoprazole I.V. Biomedic Laboratories,Intravenous Use,Greece,Medicus A.E
3389,Pantoprazole Kleva 40 Mg,Oral Use,Greece,Kleva Pharmaceuticals
3390,Pantoprazole Tad,Oral Use,Greece,Tad Pharma Gmbh
3391,Pantoprazole Verisfield,Intravenous Use,Greece,Verisfield S.M.S.A
3392,Pantoprol,Oral Use,Greece,Raldex Enterprises Ltd
3393,Pantosec,Intravenous Use,Greece,Medicina Pharmaceuticals S.A.
3394,Pantozol,Oral Use,Greece,Raldex Enterprises Ltd
3395,Paracetamol Baxter,Intravenous Use,Greece,Baxter Holding B.V.
3396,Paracetamol Itf Pharma Kft,Oral Use,Greece,Itf Hellas S.A.
3397,Paracetamol Kabi,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
3398,Paradis,Vaginal Use,Greece,Frezyderm Industrial And Commercial Company Of Cosmetics Medicines Nutrition S.A.
3399,Pariet,Oral Use,Greece,Janssen-Cilag Pharmaceutical S.A.C.I.
3400,Parnido,Oral Use,Greece,"Krka, D.D., Novo Mesto"
3401,Paroticin,Auricular Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
3402,Paroxia,Oral Use,Greece,Medochemie Hellas Sa
3403,Partial,Intramuscular Use,Greece,Vocate Φαρμακευτικη Αε
3404,Partial,Oral Use,Greece,Vocate Φαρμακευτικη Αε
3405,Pataxel,Intravenous Use,Greece,Vianex S.A.
3406,Path – Muscle,Oral Use,Greece,Nassington Ltd
3407,Path-Muscle,"Oral ,Oral Use",Greece,Doc Pharma
3408,Path-Muscle,Oral,Greece,Doc Pharma
3409,Pavlinox,Cutaneous Use,Greece,Medicus A.E
3410,Paxene,Intravenous Use,Greece,Teva Gmbh
3411,Paxital 6mg/Ml,Intravenous Use,Greece,Medicamerc Pharmaceuticals S.A
3412,Pazeril,Oral Use,Greece,Novendia Pharmaceuticals Ltd
3413,Pazopanib Accord,Oral Use,Greece,Accord Healthcare S.L.U.
3414,Pazopanib Stada,Oral Use,Greece,Stada Arzneimittel Ag
3415,Pazopanib Teva,Oral Use,Greece,Teva Gmbh
3416,Pecasolin,Intramuscular Use,Greece,Rafarm Sa.
3417,Peditrace,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
3418,Pediur,Oral Use,Greece,"Lyofin Ltd, Greece"
3419,Pemetrexed Ebewe,Intravenous Use,Greece,Ebewe Pharma
3420,Pemetrexed Mylan,Intravenous Use,Greece,Mylan Pharmaceuticals Limited
3421,Pemetrexed Vocate,Intravenous Use,Greece,Vocate Φαρμακευτικη Αε
3422,Penezil,Oral Use,Greece,"Lyofin Ltd, Greece"
3423,Penicillamine Ι.Φ.Ε.Τ.,Oral Use,Greece,Institute Of Pharmaceutical Research And Technology Sa
3424,Pennsaid,Cutaneous Use,Greece,Vianex S.A.
3425,Penopril,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
3426,Penrazol,Intravenous Use,Greece,Elpen Pharmaceutical Co. Inc.
3427,Penrazol,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
3428,Penrazol,Intravenous Use,Greece,Elpen Pharmaceutical Co. Inc.
3429,Pensordil,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
3430,Pentaglobin,Intravenous Use,Greece,Biotest Ag
3431,Pentasa,Oral Use,Greece,Ferring Hellas Mepe
3432,Pentatec,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
3433,Pentavac,Intramuscular Use,Greece,Sanofi Winthrop Industrie
3434,Peptan,Oral Use,Greece,Vianex S.A.
3435,Peptan “rapid Sol. Tab”,Oral Use,Greece,Vianex S.A.
3436,Peptonorm,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3437,Perampanel Win Medica,Oral Use,Greece,Win Medica Sa
3438,Perenal,Oral Use,Greece,Help Abee
3439,Perineva,Oral Use,Greece,"Krka, D.D., Novo Mesto"
3440,Periotret,Dental Use,Greece,Verisfield S.M.S.A
3441,Peritoneal Dialysis Solution Demo,Intraperitoneal Use,Greece,Demo Abee
3442,Perivale,Oral Use,Greece,Nassington Ltd
3443,Persantin,Oral Use,Greece,Glenwood Gmbh
3444,Pevaryl,Cutaneous Use,Greece,Karo Healthcare Ab
3445,Pevaryl,Vaginal Use,Greece,Karo Healthcare Ab
3446,Pevison,Cutaneous Use,Greece,Karo Healthcare Ab
3447,Pezale,Oral Use,Greece,Sandoz Gmbh
3448,Peziled,Oral Use,Greece,Ariti Sa
3449,Phacocef,"Intramuscular Use ,Intravenous Use",Greece,Bros Ltd
3450,Phacocef,Intravenous Use,Greece,Bros Ltd
3451,Phacocef,Intramuscular Use,Greece,Bros Ltd
3452,Phacovit,Oral Use,Greece,Bros Ltd
3453,Phardinol,Ocular Use,Greece,Pharmex S.A.
3454,Pharmecort,Cutaneous Use,Greece,Pharmex S.A.
3455,Pharmexin,Ocular Use,Greece,Pharmex S.A.
3456,Pharmorange,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3457,Phenylephrine Cooper,Ocular Use,Greece,Cooper Pharmaceuticals S.A.
3458,Philipon-S,Oral Use,Greece,Sja Pharm Ltd
3459,Phosveren,Oral Use,Greece,Verisfield S.M.S.A
3460,Phoxilium Φωσφορικού,"Haemodialysis ,Intravenous Use",Greece,Vantive Belgium
3461,Phoxilium Φωσφορικού Άλατοσ,"Haemodialysis ,Intravenous Use",Greece,Vantive Belgium
3462,Physioneal 35 Clear-Flex,Intraperitoneal Use,Greece,Vantive Belgium
3463,Physioneal 35 Glucose,Intraperitoneal Use,Greece,Vantive Belgium
3464,Physioneal 35 Glucose Clear-Flex,Intraperitoneal Use,Greece,Vantive Belgium
3465,Physioneal 40 Clear-Flex,Intraperitoneal Use,Greece,Vantive Belgium
3466,Physioneal 40 Glucose,Intraperitoneal Use,Greece,Vantive Belgium
3467,Physioneal 40 Glucose,Intraperitoneal Use,Greece,Vantive Belgium
3468,Physioneal 40 Glucose Clear-Flex,Intraperitoneal Use,Greece,Vantive Belgium
3469,Pibaxin,Oral,Greece,Lavipharm S.A
3470,Picoprep,Oral Use,Greece,Ferring Hellas Mepe
3471,Pidizix,Oral Use,Greece,Anfarm Hellas Sa
3472,Pidolen,Oral Use,Greece,Pharmex S.A.
3473,Piesiton,Oral Use,Greece,Demo Abee
3474,Piesiton-R,Oral Use,Greece,Demo Abee
3475,Pilocollyre,Ocular Use,Greece,Cooper Pharmaceuticals S.A.
3476,Pioglitazone/Metformin Genepharm,Oral Use,Greece,Genepharm S.A.
3477,Pip-Acid,Intravenous Use,Greece,Iasis Pharma
3478,Pip-Acid,Oral Use,Greece,Iasis Pharma
3479,Piperacillin + Tazobactam Viatris,Intravenous Use,Greece,Viatris Limited
3480,Piperacillin/Tazobactam Kabi,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
3481,Pir-05,Sublingual Use,Greece,Rafarm Sa.
3482,Piramil,Oral Use,Greece,Sandoz Gmbh
3483,Piramil Plus,Oral Use,Greece,Sandoz Gmbh
3484,Pirfenidone Accord,Oral Use,Greece,Accord Healthcare S.L.U.
3485,Pirfenidone Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
3486,Pirfenidone Teva,Oral Use,Greece,Teva Gmbh
3487,Pirium,Oral Use,Greece,Eumedica / Belgium
3488,Pirium,Oral Use,Greece,Janssen-Cilag Pharmaceutical S.A.C.I.
3489,Pirver,Oral Use,Greece,Medicair Bioscience Laboratories Cy Ltd
3490,Pistofil,Oral Use,Greece,Rafarm Sa.
3491,Pitava,Oral Use,Greece,Kowa Pharmaceutical Europe Gmbh
3492,Pitavador,Oral Use,Greece,"Krka, D.D., Novo Mesto"
3493,Pitavastatin,Oral Use,Greece,Stada Arzneimittel Ag
3494,Pitavastatin Pharmazac,Oral Use,Greece,Pharmazac Sa
3495,Pitavastatin Reko,Oral Use,Greece,Kowa Pharmaceutical Europe Gmbh
3496,Pitavastatin Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
3497,Pitavastatin Stada,Oral Use,Greece,Stada Arzneimittel Ag
3498,Pitunal,Oral Use,Greece,Menarini International Operations Luxembourg S.A.
3499,Pixafib,Oral Use,Greece,Win Medica Sa
3500,Pixxoscan,Intravenous Use,Greece,Ge Healthcare As
3501,Pizolin,Intravenous Use,Greece,Medochemie Hellas Sa
3502,Placol,Oral Use,Greece,Bennett Pharmaceuticals Sa
3503,Plaquenil,Oral Use,Greece,Sanofi-Aventis Monoprosopi A.E.B.E
3504,Plasbumin,Intravenous Use,Greece,Demo Abee
3505,Plasiver,Oral Use,Greece,Medochemie Hellas Sa
3506,Plasmalyte + Glucose 5%,Intravenous Use,Greece,Baxter Hellas
3507,"Plasma-Lyte 148 (Ph 7,4)",Intravenous Use,Greece,Baxter Hellas
3508,Platorel,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
3509,Plavelate,Oral Use,Greece,Prime International Pharmaceuticals S.A.
3510,Plavidosa,Oral Use,Greece,Lapapharm S.A.
3511,Plendil,Oral Use,Greece,Glenwood Gmbh
3512,Pliaglis,Cutaneous Use,Greece,Adoh B.V.
3513,Plotis,Oral Use,Greece,Medochemie Hellas Sa
3514,Plus-Fer,Oral Use,Greece,Bennett Pharmaceuticals Sa
3515,Pneumovax 23,"Intramuscular Use ,Subcutaneous Use",Greece,Merck Sharp & Dohme Pharmaceutical Trading Single Member S.A.
3516,Pn-Lemos,Oromucosal Use,Greece,Terix Labs Ltd
3517,Pokydy,Oral Use,Greece,Excess Therapeutics Single Member P.C.
3518,Polaplom,Oral Use,Greece,"Krka, D.D., Novo Mesto"
3519,Polaplom Hct,Oral Use,Greece,"Krka, D.D., Novo Mesto"
3520,Polidma,Oral Use,Greece,Innovis Pharma
3521,Poliovaccine Ajv,"Intramuscular Use ,Subcutaneous Use",Greece,Aj Vaccines A/S
3522,Poly-Iron,Oral Use,Greece,Target Pharma Single Member Private Ltd
3523,Pomalidomide Anabiosis,Oral Use,Greece,Anabiosis S.A.
3524,Pomalidomide Ariti,Oral Use,Greece,Ariti Sa
3525,Pomalidomide Faran,Oral Use,Greece,Faran S.A.
3526,Pomalidomide Grindeks,Oral Use,Greece,Grindeks
3527,Pomalidomide Rafarm,Oral Use,Greece,Rafarm Sa.
3528,Pomalidomide Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
3529,Pomalidomide Stada,Oral Use,Greece,Stada Arzneimittel Ag
3530,Pominol,Intravenous Use,Greece,Vianex S.A.
3531,Ponotex,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
3532,Ponstan,Oral Use,Greece,Pfizer Hellas A.E.
3533,Porocalm,Oral Use,Greece,Innovis Pharma
3534,Portorin,Intravenous Use,Greece,Demo Abee
3535,Posaconazole Genepharm,Oral Use,Greece,Genepharm S.A.
3536,Posaconazole Stada,Oral Use,Greece,Stada Arzneimittel Ag
3537,Postinor,Oral Use,Greece,Gedeon Richter Plc.
3538,Potassium Chloride + Dextrose Cooper,Intravenous Use,Greece,Cooper Pharmaceuticals S.A.
3539,Potassium Chloride Demo Αβεε,Intravenous Use,Greece,Demo Abee
3540,Potassium Chloride In Dextrose Βιοσερ,Intravenous Use,Greece,Vioser S.A.
3541,Potassium Chloride Noridem,Intravenous Use,Greece,Noridem Enterprises Ltd
3542,Pradif Ocas,Oral Use,Greece,Boehringer Ingelheim Hellas Single Member S.A.
3543,Prafsia,Oral Use,Greece,Pharmathen S.A.
3544,Pragiola,Oral Use,Greece,"Krka, D.D., Novo Mesto"
3545,Pralotam,Oral Use,Greece,Mediapharm Ltd
3546,Pramital,Oral Use,Greece,Anfarm Hellas Sa
3547,Prasugrel Vocate,Oral Use,Greece,Vocate Φαρμακευτικη Αε
3548,Pravahelp,Oral Use,Greece,Help Abee
3549,Pravalip,Oral Use,Greece,Lavipharm Hellas Ae
3550,Pravalong,Oral Use,Greece,Bennett Pharmaceuticals Sa
3551,Pravanox,Oral Use,Greece,Verisfield S.M.S.A
3552,Pravanox,Oral Use,Greece,Verisfield S.M.S.A
3553,Pravin,Oral Use,Greece,Iasis Pharma
3554,Praz- Up,Oral Use,Greece,Medhel S.A
3555,Prazarit,Oral Use,Greece,Ariti Sa
3556,Prebanel,Oral Use,Greece,Vian S.A.
3557,Prebanel,Oral Use,Greece,Vian S.A.
3558,Predneau,Oral Use,Greece,Vita Longa Pc
3559,Prednibest,Oral Use,Greece,"Lyofin Ltd, Greece"
3560,Prednisolone Bausch+lomb,Ocular Use,Greece,Bausch + Lomb Ireland Limited
3561,Prednisolone Excess Med,Oral Use,Greece,Excess Therapeutics Single Member P.C.
3562,Prednisolone Genepharm,Oral Use,Greece,Genepharm S.A.
3563,Prednisolone Pharmazac,Oral Use,Greece,Pharmazac Sa
3564,Prefucet,Oral Use,Greece,Rafarm Sa.
3565,Prefucet,Oral Use,Greece,Rafarm Sa.
3566,Preganet,Oral Use,Greece,Bennett Pharmaceuticals Sa
3567,Prelan,Oral Use,Greece,Rafarm Sa.
3568,Prelocortil,Oral Use,Greece,Sja Pharm Ltd
3569,Prelynca,Oral Use,Greece,Pharmathen S.A.
3570,Prenodom,Oral Use,Greece,Aidom Pharma Ανωνυμη Φαρμακευτικη Εταιρια
3571,Prenorvine,Sublingual Use,Greece,Rafarm Sa.
3572,Preparation H,Rectal Use,Greece,Haleon Hellas Single Member Societe Anonyme
3573,Presidin,Oral Use,Greece,Bennett Pharmaceuticals Sa
3574,Presidin/Bennett,Oral Use,Greece,Bennett Pharmaceuticals Sa
3575,Pressamea,Oral Use,Greece,Promopharma S.A.
3576,Press-Down,Oral Use,Greece,Pharmazac Sa
3577,Press-Down Plus,Oral Use,Greece,Pharmazac Sa
3578,Pressuril,Oral Use,Greece,"Lyofin Ltd, Greece"
3579,Prestalia,Oral Use,Greece,Servier Hellas Pharmaceuticals Ltd
3580,Preterax,Oral Use,Greece,Servier Hellas Pharmaceuticals Ltd
3581,Preveloda,Oral Use,Greece,Pharmazac Sa
3582,Priacin,Oral Use,Greece,Medochemie Hellas Sa
3583,Pribekinet,"Intramuscular Use ,Intravenous Use",Greece,Demo Abee
3584,Pricefil,Oral Use,Greece,Vianex S.A.
3585,Prifer,Oral Use,Greece,Lab.Newmed Pharmaceuticals Ltd
3586,Priligy,Oral Use,Greece,Menarini Hellas S.A.
3587,Primagal,Intravenous Use,Greece,Demo Abee
3588,Primene,Intravenous Use,Greece,Baxter Hellas
3589,Primimag,Oral Use,Greece,Verisfield S.M.S.A
3590,Primimag Max,Oral Use,Greece,Verisfield S.M.S.A
3591,Primovist,Intravenous Use,Greece,Bayer Hellas Sa
3592,Primperan,"Intramuscular Use ,Intravenous Use",Greece,Sanofi-Aventis Monoprosopi A.E.B.E
3593,Primperan,Oral Use,Greece,Sanofi-Aventis Monoprosopi A.E.B.E
3594,Priorix,"Intramuscular Use ,Subcutaneous Use",Greece,Glaxosmithkline Single Member A.E.B.E.
3595,Priorix-Tetra,"Intramuscular Use ,Subcutaneous Use",Greece,Glaxosmithkline Single Member A.E.B.E.
3596,Prismasol,"Haemodialysis ,Intravenous Use",Greece,Vantive Belgium
3597,Pristep,Oral Use,Greece,Rafarm Sa.
3598,Prixina,Oral Use,Greece,Angelini Pharma Hellas S.A.
3599,Prizelip,Oral Use,Greece,Pharma Therapis Single Member Pc
3600,Procef,Oral Use,Greece,Bausch Health Ireland Limited
3601,Procto – Glyvenol,Rectal Use,Greece,Haleon Hellas Single Member Societe Anonyme
3602,Procto – Glyvenol,Rectal Use,Greece,Haleon Hellas Single Member Societe Anonyme
3603,Procto Synalar -N,Rectal Use,Greece,Galenica Sa
3604,Proctosolven,Rectal Use,Greece,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
3605,Produodopa,Subcutaneous Use,Greece,Abbvie Pharmaceuticals S.A.
3606,Proelsartan,Oral Use,Greece,Novendia Pharmaceuticals Ltd
3607,Progit,Oral Use,Greece,Kappler Pharma Consult Gmbh
3608,Prograf,Intravenous Use,Greece,Astellas Pharmaceuticals A.E.B.E.
3609,Prograf,Oral Use,Greece,Astellas Pharmaceuticals A.E.B.E.
3610,Prohance,Intravenous Use,Greece,Bracco Imaging S.P.A.
3611,Prohype,Oral Use,Greece,Pharmathen Investments Group Limited
3612,Prokam,Intracameral Use,Greece,Laboratoires Thea
3613,Prolastin,Intravenous Use,Greece,Demo Abee
3614,Prolipid,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3615,Prolutex,"Intramuscular Use ,Subcutaneous Use",Greece,Ibsa Farmaceutici Italia
3616,Prolutex,Subcutaneous Use,Greece,Ibsa Farmaceutici Italia
3617,Promenorea,Vaginal Use,Greece,Verisfield S.M.S.A
3618,Pronzek,Oral Use,Greece,Pharmazac Sa
3619,Propecia,Oral Use,Greece,Vianex S.A.
3620,Propess,Vaginal Use,Greece,Ferring Hellas Mepe
3621,Propiochrone,"Infiltration ,Intraarticular Use ,Intradermal Use ,Intralesional Use ,Periarticular Use ,Subconjunctival Use",Greece,N.V. Organon
3622,Propiogenta,Cutaneous Use,Greece,N.V. Organon
3623,Propofol Baxter,Intravenous Use,Greece,Baxter Holding B.V.
3624,Propofol Mct/Lct Fresenius,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
3625,Propofol-Lipuro B. Braun Melsungen,Intravenous Use,Greece,B.Braun Melsungen Ag
3626,Proponol,Cutaneous Use,Greece,Help Abee
3627,Proponol,Oral Use,Greece,Help Abee
3628,Proramace,Oral Use,Greece,Win Medica Sa
3629,Proscar,Oral Use,Greece,Vianex S.A.
3630,Prosolvin,Oral Use,Greece,Vian S.A.
3631,Prospan,Oral Use,Greece,Farmasyn S.A.
3632,Prospan,Oral Use,Greece,Farmasyn S.A.
3633,Próstalumin,Intravenous Use,Greece,Biokosmos Sa
3634,Prostaplant,Subcutaneous Use,Greece,Sandoz Gmbh
3635,Prostatyl,Oral Use,Greece,Lavipharm S.A
3636,Prostin E2,Vaginal Use,Greece,Pfizer Hellas A.E.
3637,Prostin Vr,"Intraarterial Use ,Intravenous Use",Greece,Pfizer Hellas A.E.
3638,Protamine Sulphate Leo Pharma,Intravenous Use,Greece,Leo Pharma A/S
3639,Prothenol,Oral Use,Greece,Zwitter Pharmaceuticals Επε
3640,Prothromplex Total,Intravenous Use,Greece,Baxalta Innovations Gmbh
3641,Prothuril,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3642,Protzelen,Intravenous Use,Greece,Demo Abee
3643,Provicard,Oral Use,Greece,Norma Hellas S.A.
3644,Provingo,Intravenous Use,Greece,Provepharm Sas
3645,Proviron,Oral Use,Greece,Bayer Hellas Sa
3646,Provist,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3647,Provist-Οpto,Ocular Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3648,Prugal-Derm,Cutaneous Use,Greece,Terix Labs Ltd
3649,Prulidin,Cutaneous Use,Greece,Farmasyn S.A.
3650,Psokadron,Intramuscular Use,Greece,Elpen Pharmaceutical Co. Inc.
3651,Psoraffect,Cutaneous Use,Greece,Verisfield S.M.S.A
3652,Psychordal,Oral Use,Greece,Viofar Ltd
3653,Publicen,Oral Use,Greece,Genepharm S.A.
3654,Pulmart,Oral Use,Greece,Demo Abee
3655,Pulmicort,Inhalation Use,Greece,Astrazeneca S.A
3656,Pulmicort Turbuhaler,Inhalation Use,Greece,Astrazeneca S.A
3657,Pulmihal,Inhalation Use,Greece,Medicair Bioscience Laboratories Cy Ltd
3658,Pulmocis,Intravenous Use,Greece,Cis Bio International
3659,Pulmoclase,Oral Use,Greece,Galenica Sa
3660,Pulmoclase «sugar Free»,Oral Use,Greece,Galenica Sa
3661,Pulmoresp,Inhalation Use,Greece,Win Medica Sa
3662,Pulmotec,Inhalation Use,Greece,Cyclomedica Ireland Limited
3663,Pulmoton,Inhalation Use,Greece,Elpen Pharmaceutical Co. Inc.
3664,Pulmozyme,Inhalation Use,Greece,Roche (Hellas) Sa
3665,Pulvo 47,Cutaneous Use,Greece,Cooper Consumer Health B.V.
3666,Pylelico,Oral Use,Greece,Nassington Ltd
3667,Pyralvex,Oromucosal Use,Greece,Cooper Consumer Health B.V.
3668,Pyrazinamide Genepharm,Oral Use,Greece,Genepharm S.A.
3669,Pyrixip,"Intramuscular Use ,Intravenous Use",Greece,Anfarm Hellas Sa
3670,Qlaira,Oral Use,Greece,Bayer Hellas Sa
3671,Qpain,Cutaneous Use,Greece,Iasis Pharma
3672,Qsymia,Oral Use,Greece,Vivus Bv
3673,Quapianol,Oral Use,Greece,Anfarm Hellas Sa
3674,Quator,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
3675,Quental,Oral Use,Greece,Pharmazac Sa
3676,Quepin,Oral Use,Greece,Innovis Pharma
3677,Quetiapine Accord,Oral Use,Greece,Accord Healthcare Limited
3678,Quetiapine Ariti,Oral,Greece,Ariti Sa
3679,Quetiapine Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
3680,Quetiapine Rosemont,Oral Use,Greece,Rosemont Pharmaceuticals Limited
3681,Quetiapine Tad,Oral Use,Greece,Tad Pharma Gmbh
3682,Quetiapine Viatris,Oral Use,Greece,Viatris Limited
3683,Quetiapine Viatris Healthcare,Oral Use,Greece,Viatris Healthcare Limited
3684,Quimodia,Cutaneous Use,Greece,Nestoras Vlachos Pc Epsilon Health
3685,Quver,Oral Use,Greece,Sja Pharm Ltd
3686,Qvaya,Cutaneous Use,Greece,Bay Pharma Gmbh
3687,Raberen,Oral Use,Greece,Iasis Pharma
3688,Rabolan,Oral Use,Greece,Rafarm Sa.
3689,Rabolan,Oral Use,Greece,Rafarm Sa.
3690,Ractilen,Oral Use,Greece,Pharmazac Sa
3691,"Radacef, 1g/Φιαλίδιο","Intravenous Use ,Ενδομυικη Χρηση",Greece,Vianex S.A.
3692,Radermin,Cutaneous Use,Greece,Viofar Ltd
3693,Radiavit,Oral Use,Greece,Viofar Ltd
3694,Radicut,Oral Use,Greece,Genepharm S.A.
3695,Rafacalcin,"Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Rafarm Sa.
3696,Rafazil,Oral Use,Greece,Rafarm Sa.
3697,Rafazil,Oral Use,Greece,Rafarm Sa.
3698,Rafesac,Oral Use,Greece,Rafarm Sa.
3699,Rafitaz,Oral Use,Greece,Rafarm Sa.
3700,Rafitin,Oral Use,Greece,Bennett Pharmaceuticals Sa
3701,Rafreda,Oral Use,Greece,Medicair Bioscience Laboratories Cy Ltd
3702,Rafuster,Oral Use,Greece,Rafarm Sa.
3703,Raglitan,Oral Use,Greece,Rafarm Sa.
3704,Ralago,Oral Use,Greece,"Krka, D.D., Novo Mesto"
3705,Ralpecin,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
3706,Rami-Amlo,Oral Use,Greece,Iasis Pharma
3707,Rami-Amlo Plus,Oral Use,Greece,Iasis Pharma
3708,Ramisyn,Oral Use,Greece,Provident Pharmaceuticals Ltd
3709,Ramisyn Plus,Oral Use,Greece,Provident Pharmaceuticals Ltd
3710,Ramlet,Oral Use,Greece,Rafarm Sa.
3711,Ranange,Oral Use,Greece,Win Medica Sa
3712,Ranoheart,Oral Use,Greece,Bennett Pharmaceuticals Sa
3713,Ranolazine Genepharm,Oral Use,Greece,Genepharm S.A.
3714,Ranolazine Rafarm,Oral Use,Greece,Rafarm Sa.
3715,Ranolazine Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
3716,Ranzal,Oral Use,Greece,Vian S.A.
3717,Rapexole,Oral Use,Greece,Rafarm Sa.
3718,Rapibloc,Intravenous Use,Greece,Amomed Pharma Gmbh
3719,Rapidex,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
3720,Rapiproz,Oral Use,Greece,Rafarm Sa.
3721,Raptor,Oral Use,Greece,Meditrina Pharmaceuticals Ltd
3722,Rasagiline Ariti,Oral Use,Greece,Ariti Sa
3723,Rasagiline Genepharm,Oral Use,Greece,Genepharm S.A.
3724,Ratroz,Oral Use,Greece,Rafarm Sa.
3725,Ravalton,Oral Use,Greece,Rafarm Sa.
3726,Ravostan,Oral Use,Greece,Pla Pharmaceuticals Sa
3727,Raxivanol,Oral Use,Greece,Anfarm Hellas Sa
3728,Razimax,Oral Use,Greece,Rafarm Sa.
3729,Recosine,Oral Use,Greece,Vian S.A.
3730,Rectogesic,Rectal Use,Greece,Grünenthal Gmbh
3731,Reducar,Oral Use,Greece,Gap S.A.
3732,Redusterol,Oral Use,Greece,"Lyofin Ltd, Greece"
3733,Referan,Oral Use,Greece,Iasis Pharma
3734,Refresh Plus,Ocular Use,Greece,Abbvie Pharmaceuticals S.A.
